COBERTURA DROPI GENERAL CON RECUADO,,,,,
,,,,,
CODIGO POSTAL,ESTADO,ALCALDIA/MUNICIPIO,COLONIA,ESTADO,ALCALDIA/MUNICIPIO
01270,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA PRESA,,
01270,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,GOLONDRINAS,,
01270,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,GOLONDRINAS 1A SECCIÓN,,
01270,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,GOLONDRINAS 2A SECCIÓN,,
01270,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOMAS DE CAPULA,,
01275,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,VILLA SOLIDARIDAD,,
01276,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,EL PIRUL,,
01278,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,DESARROLLO URBANO,,
01279,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOMAS DE BECERRA,,
01280,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ARVIDE,,
01280,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,EL POCITO,,
01280,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,FRANCISCO VILLA,,
01280,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA JOYA,,
01285,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,EL RODEO,,
01289,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,REACOMODO EL CUERNITO,,
01290,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PILOTO ADOLFO LÓPEZ MATEOS,,
01290,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PRESIDENTES,,
01296,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,JALALPA TEPITO 2A AMPLIACIÓN,,
01296,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,AMPLIACIÓN JALALPA,,
01296,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,JALALPA TEPITO,,
01298,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,AMPLIACIÓN PILOTO ADOLFO LÓPEZ MATEOS,,
01299,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,1A AMPLIACIÓN PRESIDENTES,,
01299,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,2A AMPLIACIÓN PRESIDENTES,,
01320,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,CARLOS A. MADRAZO,,
01340,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,BEJERO DEL PUEBLO SANTA FE,,
01376,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SANTA FE,,
01376,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SANTA FE PEÑA BLANCA,,
01376,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SANTA FE LA LOMA,,
01376,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SANTA FE CENTRO CIUDAD,,
01377,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,JALALPA EL GRANDE,,
01389,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SANTA FE TLAYAPACA,,
01400,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,OLIVAR DEL CONDE 1A SECCIÓN,,
01400,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PRECONCRETO,,
01407,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,GALEANA,,
01408,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,OLIVAR DEL CONDE 2A SECCIÓN,,
01410,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,BARRIO NORTE,,
01410,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PALMAS,,
01419,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,MINAS CRISTO REY,,
01420,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SACRAMENTO,,
01420,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SANTA MARÍA NONOALCO,,
01430,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,COLINA DEL SUR,,
01450,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,HOGAR Y REDENCIÓN,,
01460,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ALFONSO XIII,,
01470,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ALFALFAR,,
01470,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,MOLINO DE ROSAS,,
01480,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOMAS DE PLATEROS,,
01490,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA CASCADA,,
01500,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SANTA LUCÍA,,
01500,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,MIGUEL GAONA ARMENTA,,
01509,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SANTA LUCÍA CHANTEPEC,,
01510,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,GARCIMARRERO,,
01510,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA ARAÑA,,
01510,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOS CEDROS,,
01520,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,AMPLIACIÓN LOS PIRULES,,
01520,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ESTADO DE HIDALGO,,
01520,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,AMPLIACIÓN ESTADO DE HIDALGO,,
01520,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PIRU SANTA LUCÍA,,
01520,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,EL POLITOCO,,
01530,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,CORPUS CHRISTY,,
01538,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,TEPOPOTLA,,
01539,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ACUILOTLA,,
01539,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,COOPERATIVA UNIÓN OLIVOS,,
01540,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,BALCONES DE CEHUAYO,,
01540,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,CEHUAYA,,
01540,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LLANO REDONDO,,
01540,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PUNTA DE CEHUAYA,,
01548,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,VILLA PROGRESISTA,,
01549,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,DOS RÍOS DEL PUEBLO SANTA LUCÍA,,
01550,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,TEPEACA,,
01550,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,AMPLIACIÓN TEPEACA,,
01550,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,RINCONADA LAS CUEVITAS,,
01560,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,AVE REAL,,
01560,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,CANUTILLO,,
01560,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,CANUTILLO 3A SECCIÓN,,
01560,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,CANUTILLO 2A SECCIÓN,,
01566,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,HUEYTLALE,,
01569,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,REACOMODO VALENTÍN GÓMEZ FARÍAS,,
01588,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,TARANGO,,
01590,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,EL RINCÓN,,
01600,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,MERCED GÓMEZ,,
01610,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,COLINAS DE TARANGO,,
01610,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PROFESOR J. ARTURO LÓPEZ MARTÍNEZ,,
01618,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ARCOS CENTENARIO,,
01618,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,EX-HACIENDA DE TARANGO,,
01619,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA MARTINICA,,
01619,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,RINCONADA DE TARANGO,,
01620,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOMAS DE TARANGO,,
01630,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOMAS DE PUERTA GRANDE,,
01630,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PUERTA GRANDE,,
01630,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOS JURISTAS,,
01640,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,HERÓN PROAL,,
01645,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PONCIANO ARRIAGA,,
01650,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA MILAGROSA,,
01650,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PALMAS AXOTITLA,,
01650,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,TLACUITLAPA,,
01650,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,AMPLIACIÓN TLACUITLAPA,,
01650,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,2O REACOMODO TLACUITLAPA,,
01650,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,EL RUEDO,,
01650,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SANTA LUCÍA CHANTEPEC,,
01700,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA JOYITA DEL PUEBLO TETELPAN,,
01700,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,OCOTILLOS DEL PUEBLO TETELPAN,,
01700,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SAN AGUSTÍN DEL PUEBLO TETELPAN,,
01700,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,2A DEL MORAL DEL PUEBLO TETELPAN,,
01700,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,TECALCAPA DEL PUEBLO TETELPAN,,
01700,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,TETELPAN,,
01708,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,EL ENCINO DEL PUEBLO TETELPAN,,
01708,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,EL MIRADOR DEL PUEBLO TETELPAN,,
01710,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LAS ÁGUILAS,,
01710,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,AMPLIACIÓN ALPES,,
01720,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOMAS DE GUADALUPE,,
01729,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ALCANTARILLA,,
01730,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOMAS DE LAS ÁGUILAS,,
01730,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PUENTE COLORADO,,
01740,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA PEÑITA DEL PUEBLO TETELPAN,,
01740,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SAN CLEMENTE NORTE,,
01740,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SAN CLEMENTE SUR,,
01750,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LAS ÁGUILAS 1A SECCIÓN,,
01750,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LAS ÁGUILAS 2O PARQUE,,
01750,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LAS ÁGUILAS 3ER PARQUE,,
01759,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,AMPLIACIÓN LAS ÁGUILAS,,
01760,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ATLAMAYA,,
01760,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,FLOR DE MARÍA,,
01760,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA HERRADURA DEL PUEBLO TETELPAN,,
01770,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA ANGOSTURA,,
01770,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SAN JOSÉ DEL OLIVAR,,
01780,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,OLIVAR DE LOS PADRES,,
01780,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,TIZAMPAMPANO DEL PUEBLO TETELPAN,,
01789,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,MIGUEL HIDALGO,,
01790,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOMAS DE LOS ÁNGELES DEL PUEBLO TETELPAN,,
01790,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOMAS DE SAN ÁNGEL INN,,
01807,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,RANCHO SAN FRANCISCO PUEBLO SAN BARTOLO AMEYALCO,,
01810,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,VILLA VERDÚN,,
01820,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOMAS AXOMIATLA,,
01820,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,EJIDO SAN MATEO,,
01840,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,TORRES DE POTRERO,,
01849,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,RINCÓN DE LA BOLSA,,
01849,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,RANCHO DEL CARMEN DEL PUEBLO SAN BARTOLO AMEYALCO,,
01900,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,JARDINES DEL PEDREGAL,,
01904,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SAN JERÓNIMO ACULCO,,
01260,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA MEXICANA,,
01000,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SAN ÁNGEL,,
01010,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOS ALPES,,
01020,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,GUADALUPE INN,,
01030,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,AXOTLA,,
01030,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,FLORIDA,,
01040,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,CAMPESTRE,,
01049,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,TLACOPAC,,
01050,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,EX-HACIENDA DE GUADALUPE CHIMALISTAC,,
01060,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ALTAVISTA,,
01060,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SAN ÁNGEL INN,,
01070,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,CHIMALISTAC,,
01080,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PROGRESO TIZAPAN,,
01089,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ERMITA TIZAPAN,,
01090,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA OTRA BANDA,,
01090,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LORETO,,
01090,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,TIZAPAN,,
01100,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PÓLVORA,,
01109,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA CONCHITA,,
01110,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,BELÉM DE LAS FLORES,,
01110,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,EL CAPULÍN,,
01110,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,AMPLIACIÓN EL CAPULÍN,,
01110,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LIBERALES DE 1857,,
01120,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ACUEDUCTO,,
01120,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,COVE,,
01120,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,HIDALGO,,
01120,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LAS AMÉRICAS,,
01125,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,AMPLIACIÓN ACUEDUCTO,,
01130,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PARAÍSO,,
01130,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,MOLINO DE SANTO DOMINGO,,
01130,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,REAL DEL MONTE,,
01139,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,REACOMODO PINO SUÁREZ,,
01140,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,BELLAVISTA,,
01140,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,JOSÉ MARIA PINO SUÁREZ,,
01150,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,CRISTO REY,,
01150,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,TOLTECA,,
01160,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,BOSQUE,,
01160,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ISIDRO FABELA,,
01160,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,MARIA G. DE GARCÍA RUIZ,,
01160,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,1A VICTORIA,,
01170,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ABRAHAM M. GONZÁLEZ,,
01000,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SAN ÁNGEL,,
01010,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOS ALPES,,
01020,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,GUADALUPE INN,,
01030,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,AXOTLA,,
01040,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,CAMPESTRE,,
01049,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,TLACOPAC,,
01050,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,EX-HACIENDA DE GUADALUPE CHIMALISTAC,,
01060,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ALTAVISTA,,
01070,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,CHIMALISTAC,,
01080,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PROGRESO TIZAPAN,,
01089,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ERMITA TIZAPAN,,
01090,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA OTRA BANDA,,
01100,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PÓLVORA,,
01109,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA CONCHITA,,
01110,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,BELÉM DE LAS FLORES,,
01120,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ACUEDUCTO,,
01125,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,AMPLIACIÓN ACUEDUCTO,,
01130,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PARAÍSO,,
01139,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,REACOMODO PINO SUÁREZ,,
01140,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,BELLAVISTA,,
01150,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,CRISTO REY,,
01160,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,BOSQUE,,
01170,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ABRAHAM M. GONZÁLEZ,,
01180,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,CAROLA,,
01200,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ARTURO MARTÍNEZ,,
01210,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SANTA FE,,
01219,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOMAS DE SANTA FE,,
01220,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,BONANZA,,
01230,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,CAMPO DE TIRO LOS GAMITOS,,
01239,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA HUERTA,,
01240,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PUEBLO NUEVO,,
01250,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,EL ÁRBOL,,
01259,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,AMPLIACIÓN LA CEBADA,,
01260,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,CALZADA JALALPA,,
01269,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,1A SECCIÓN CAÑADA,,
01270,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,EL TEJOCOTE,,
01275,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,VILLA SOLIDARIDAD,,
01276,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,EL PIRUL,,
01278,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,DESARROLLO URBANO,,
01279,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOMAS DE BECERRA,,
01280,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ARVIDE,,
01285,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,EL RODEO,,
01289,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,REACOMODO EL CUERNITO,,
01290,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PILOTO ADOLFO LÓPEZ MATEOS,,
01296,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,JALALPA TEPITO 2A AMPLIACIÓN,,
01298,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,AMPLIACIÓN PILOTO ADOLFO LÓPEZ MATEOS,,
01299,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,1A AMPLIACIÓN PRESIDENTES,,
01310,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SAN GABRIEL,,
01320,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,CARLOS A. MADRAZO,,
01330,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PASEO DE LAS LOMAS,,
01340,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,BEJERO DEL PUEBLO SANTA FE,,
01376,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SANTA FE,,
01377,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,JALALPA EL GRANDE,,
01389,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SANTA FE TLAYAPACA,,
01400,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,OLIVAR DEL CONDE 1A SECCIÓN,,
01407,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,GALEANA,,
01408,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,OLIVAR DEL CONDE 2A SECCIÓN,,
01410,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,BARRIO NORTE,,
01419,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,MINAS CRISTO REY,,
01420,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SACRAMENTO,,
01430,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,COLINA DEL SUR,,
01450,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,HOGAR Y REDENCIÓN,,
01460,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ALFONSO XIII,,
01470,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ALFALFAR,,
01480,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOMAS DE PLATEROS,,
01490,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA CASCADA,,
01500,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SANTA LUCÍA,,
01509,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,SANTA LUCÍA CHANTEPEC,,
01510,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,GARCIMARRERO,,
01520,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,AMPLIACIÓN LOS PIRULES,,
01530,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,CORPUS CHRISTY,,
01538,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,TEPOPOTLA,,
01539,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ACUILOTLA,,
01540,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,BALCONES DE CEHUAYO,,
01548,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,VILLA PROGRESISTA,,
01549,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,DOS RÍOS DEL PUEBLO SANTA LUCÍA,,
01550,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,TEPEACA,,
01560,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,AVE REAL,,
01566,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,HUEYTLALE,,
01569,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,REACOMODO VALENTÍN GÓMEZ FARÍAS,,
01588,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,TARANGO,,
01590,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,EL RINCÓN,,
01600,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,MERCED GÓMEZ,,
01610,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,COLINAS DE TARANGO,,
01618,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ARCOS CENTENARIO,,
01619,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA MARTINICA,,
01620,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOMAS DE TARANGO,,
01630,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOMAS DE PUERTA GRANDE,,
01640,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,HERÓN PROAL,,
01645,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,PONCIANO ARRIAGA,,
01650,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA MILAGROSA,,
01700,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA JOYITA DEL PUEBLO TETELPAN,,
01708,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,EL ENCINO DEL PUEBLO TETELPAN,,
01710,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LAS ÁGUILAS,,
01720,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOMAS DE GUADALUPE,,
01729,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ALCANTARILLA,,
01730,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LOMAS DE LAS ÁGUILAS,,
01740,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA PEÑITA DEL PUEBLO TETELPAN,,
01750,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LAS ÁGUILAS 1A SECCIÓN,,
01759,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,AMPLIACIÓN LAS ÁGUILAS,,
01760,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,ATLAMAYA,,
01770,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,LA ANGOSTURA,,
01780,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,OLIVAR DE LOS PADRES,,
